"allowAudit","clientCode","created","createdBy","createdByOrg","id","modified","modifiedBy","modifiedByOrg","state"
true,"BRP","2024-06-28T15:03:39.455","1","1","ed8b0874-e0c1-49a8-8be7-8727901a4a56","2024-06-28T15:03:39.455","1","1","HARYANA"
true,"HLI","2024-06-28T15:03:39.458","1","1","53408216-c470-47cb-b88f-4a9bd4e38108","2024-06-28T15:03:39.458","1","1","DELHI"
true,"YUS","2024-06-28T15:03:39.459","1","1","2bba77e5-8556-4737-aa72-3eb42e0a89e5","2024-06-28T15:03:39.459","1","1","MAHARASHTRA"
true,"YUG","2024-06-28T15:03:39.46","1","1","537ec5c0-3b43-4363-85ff-1c28f7e8650a","2024-06-28T15:03:39.46","1","1","MAHARASHTRA"
true,"YUB","2024-06-28T15:03:39.461","1","1","db636e35-44a5-4aae-b5ef-7b2e4f77882d","2024-06-28T15:03:39.461","1","1","MAHARASHTRA"
true,"ZSP","2024-06-28T15:03:39.462","1","1","76289f49-0e4b-44c5-8167-3effd5580033","2024-06-28T15:03:39.462","1","1","UTTAR PRADESH"
true,"PDD","2024-06-28T15:03:39.463","1","1","0f923ebf-24dc-4628-b4bf-fa02dfe02e2b","2024-06-28T15:03:39.463","1","1","HARYANA"
true,"HOK","2024-06-28T15:03:39.463","1","1","d21fd84d-9ec6-45a4-91f0-2546d5f0fd91","2024-06-28T15:03:39.463","1","1","MAHARASHTRA"
true,"MNP","2024-06-28T15:03:39.464","1","1","9836934d-169f-40d2-b834-1b07f3b8dd6a","2024-06-28T15:03:39.464","1","1","GOA"
true,"IBH","2024-06-28T15:03:39.465","1","1","b86e84a9-7ef8-4e4c-b244-c420859f729d","2024-06-28T15:03:39.465","1","1","DELHI"
true,"GRL","2024-06-28T15:03:39.465","1","1","92fd6d09-7df7-4a0b-a807-957921162c3b","2024-06-28T15:03:39.465","1","1","DELHI"
true,"PRH","2024-06-28T15:03:39.466","1","1","36bf1e4b-0825-4787-a0e9-311b489c3a4a","2024-06-28T15:03:39.466","1","1","HARYANA"
true,"OIL","2024-06-28T15:03:39.467","1","1","d8d931d6-1495-42ee-8f2d-64dacafe0341","2024-06-28T15:03:39.467","1","1","MAHARASHTRA"
true,"TRL","2024-06-28T15:03:39.468","1","1","bfabd5f4-3dc5-4ed7-8cb8-3b59c9daabfd","2024-06-28T15:03:39.468","1","1","DELHI"
true,"ZIP","2024-06-28T15:03:39.469","1","1","4e950f8c-c5c8-4de7-9f08-8afea2e3f5bb","2024-06-28T15:03:39.469","1","1","HARYANA"
true,"IBN","2024-06-28T15:03:39.47","1","1","dc2b85c2-31d6-4aa0-8e84-bc73916a638b","2024-06-28T15:03:39.47","1","1","DELHI"
true,"NEL","2024-06-28T15:03:39.47","1","1","2d564244-e143-496b-893e-bf6b8ea3b06e","2024-06-28T15:03:39.47","1","1","GUJARAT"
true,"JHB","2024-06-28T15:03:39.471","1","1","182aea43-3629-420a-be71-42b18a432456","2024-06-28T15:03:39.471","1","1","PUNJAB"
true,"GIL","2024-06-28T15:03:39.472","1","1","b740feb7-c651-467c-b710-e5458e102f27","2024-06-28T15:03:39.472","1","1","HARYANA"
true,"ZOP","2024-06-28T15:03:39.473","1","1","46a88096-0e72-4ce9-91fc-6f69e1b20c2c","2024-06-28T15:03:39.473","1","1","PUNJAB"
true,"MPG","2024-06-28T15:03:39.473","1","1","156c55c7-5702-4809-bbf7-cebab576e3ab","2024-06-28T15:03:39.473","1","1","MAHARASHTRA"
true,"CHB","2024-06-28T15:03:39.474","1","1","74e30d28-4e2c-4a6f-a8f8-4f534d244dbc","2024-06-28T15:03:39.474","1","1","KARNATAKA"
true,"QWP","2024-06-28T15:03:39.475","1","1","71227bfe-41e4-4565-ba52-3624f79f5603","2024-06-28T15:03:39.475","1","1","ASSAM"
true,"DPX","2024-06-28T15:03:39.476","1","1","7f9fdfaf-337f-4e72-ba96-ddcc3b100e4d","2024-06-28T15:03:39.476","1","1","PUNJAB"
true,"TRS","2024-06-28T15:03:39.477","1","1","d541b6db-0004-4db8-bf82-042e5a865f5a","2024-06-28T15:03:39.477","1","1","DELHI"
true,"TQS","2024-06-28T15:03:39.478","1","1","c8344990-29ab-40ad-8003-3246523ed532","2024-06-28T15:03:39.478","1","1","DELHI"
true,"ACE","2024-06-28T15:03:39.478","1","1","cbf0288d-4b10-4aa7-a3ce-a27598fd0ef7","2024-06-28T15:03:39.478","1","1","KARNATAKA"
true,"CLQ","2024-06-28T15:03:39.479","1","1","0ba1ad3f-d2d9-4173-bbd7-55d909987b04","2024-06-28T15:03:39.479","1","1","MAHARASHTRA"
true,"DEL","2024-06-28T15:03:39.48","1","1","c40fecd4-a91a-4cfd-a015-4ab1309ac8d1","2024-06-28T15:03:39.48","1","1","MAHARASHTRA"
true,"DOC","2024-06-28T15:03:39.481","1","1","22dd8c67-ca4e-489b-8952-8d3963bf2cf3","2024-06-28T15:03:39.481","1","1","KARNATAKA"
true,"FIX","2024-06-28T15:03:39.482","1","1","c3c1df28-3c46-4696-9dce-47c64cec7978","2024-06-28T15:03:39.482","1","1","UTTAR PRADESH"
true,"FKH","2024-06-28T15:03:39.482","1","1","7e13f341-430b-4ac1-b8e3-0e30eef80890","2024-06-28T15:03:39.482","1","1","WEST BENGAL"
true,"GMC","2024-06-28T15:03:39.483","1","1","3a0b3cbd-118e-48fa-8005-03bcd5905d06","2024-06-28T15:03:39.483","1","1","HARYANA"
true,"HOP","2024-06-28T15:03:39.484","1","1","85fa579b-1765-498d-a0c9-e55f6b59d47d","2024-06-28T15:03:39.484","1","1","MAHARASHTRA"
true,"LIM","2024-06-28T15:03:39.485","1","1","38549c32-1b20-4a91-abbe-7194b6ddffa6","2024-06-28T15:03:39.485","1","1","HARYANA"
true,"LOI","2024-06-28T15:03:39.485","1","1","9f58947e-a373-44e5-bfaf-6f1ea6306adb","2024-06-28T15:03:39.485","1","1","KARNATAKA"
true,"NAP","2024-06-28T15:03:39.486","1","1","62e632e0-895d-46bd-9fa0-539d2c961a07","2024-06-28T15:03:39.486","1","1","MAHARASHTRA"
true,"NMB","2024-06-28T15:03:39.487","1","1","ca4f819c-2213-483f-8a7a-c599f35f51e9","2024-06-28T15:03:39.487","1","1","HARYANA"
true,"NBB","2024-06-28T15:03:39.489","1","1","2279edfc-705e-4b94-8bee-94b2e615c344","2024-06-28T15:03:39.489","1","1","HARYANA"
true,"OIP","2024-06-28T15:03:39.49","1","1","beaecb04-be30-4549-91ad-f4279c140fab","2024-06-28T15:03:39.49","1","1","MAHARASHTRA"
true,"PFY","2024-06-28T15:03:39.491","1","1","9be07c8e-5dd2-485d-8824-2d94ea9841c8","2024-06-28T15:03:39.491","1","1","HARYANA, MAHARASHTRA"
true,"PKR","2024-06-28T15:03:39.491","1","1","43ec5707-a0c7-4cda-a455-e90c3c2d078c","2024-06-28T15:03:39.491","1","1","HARYANA"
true,"PLN","2024-06-28T15:03:39.492","1","1","ce95e250-4777-45f3-a1a1-8819317f5b13","2024-06-28T15:03:39.492","1","1","KARNATAKA, TELANGANA, MAHARASHTRA"
true,"PTM","2024-06-28T15:03:39.493","1","1","40da2f7a-b32d-44d0-8a85-3303f9b1a3b5","2024-06-28T15:03:39.493","1","1","UTTAR PRADESH"
true,"RLM","2024-06-28T15:03:39.494","1","1","e3e3ed65-651d-4687-974c-422901250564","2024-06-28T15:03:39.494","1","1","HARYANA, MAHARASHTRA, TELANGANA, WEST BENGAL"
true,"SAN","2024-06-28T15:03:39.495","1","1","416f73c9-a8cb-4762-82e5-f9e076a000fa","2024-06-28T15:03:39.495","1","1","DELHI"
true,"SCL","2024-06-28T15:03:39.495","1","1","99769727-7d2f-4abf-8fa0-c0468555a367","2024-06-28T15:03:39.495","1","1","HARYANA"
true,"SGB","2024-06-28T15:03:39.496","1","1","87f15fb7-bd8b-4ef8-8c03-93fcdf4923d3","2024-06-28T15:03:39.496","1","1","HARYANA"
true,"SGF","2024-06-28T15:03:39.497","1","1","94b3a884-d472-41ef-8022-fc8d9f5cdb51","2024-06-28T15:03:39.497","1","1","HARYANA"
true,"SMP","2024-06-28T15:03:39.498","1","1","f63e2308-323c-4982-95a5-3ba59fe40e16","2024-06-28T15:03:39.498","1","1","HARYANA"
true,"UCP","2024-06-28T15:03:39.499","1","1","2b6e5bdb-a246-448e-8d57-4ab446dc9551","2024-06-28T15:03:39.499","1","1","HARYANA, KARNATAKA, MAHARASHTRA, WEST BENGAL"
true,"VMS","2024-06-28T15:03:39.499","1","1","19bbc85b-a408-4938-bea9-05960e0315ba","2024-06-28T15:03:39.499","1","1","MAHARASHTRA"
true,"WSP","2024-06-28T15:03:39.5","1","1","30e53a75-dfca-48e5-93fc-fde923c22f69","2024-06-28T15:03:39.5","1","1","HARYANA"
true,"PCM","2024-06-28T15:03:39.501","1","1","bdd25ce1-cc24-4e6a-b7f7-7002b1850ba6","2024-06-28T15:03:39.501","1","1","HARYANA"
true,"BDM","2024-06-28T15:03:39.502","1","1","d307a46f-83f4-49fd-a290-a41e13b876cb","2024-06-28T15:03:39.502","1","1","HARYANA"
true,"WIQ","2024-06-28T15:03:39.503","1","1","cc6578e1-57d9-4907-882e-6cc6d5df4f07","2024-06-28T15:03:39.503","1","1","KARNATAKA"
true,"XMI","2024-06-28T15:03:39.504","1","1","0c5839cd-6cae-4350-9a2f-a797b47c6444","2024-06-28T15:03:39.504","1","1","KARNATAKA, MAHARASHTRA"
true,"SHE","2024-06-28T15:03:39.504","1","1","8cd663e5-1def-4b33-84a5-d91da7889929","2024-06-28T15:03:39.504","1","1","HARYANA"
true,"GSL","2024-06-28T15:03:39.505","1","1","f29c0ec5-014d-4e6d-ade7-18b1098cb344","2024-06-28T15:03:39.505","1","1","KARNATAKA"
true,"NUA","2024-06-28T15:03:39.506","1","1","08dd045a-5d26-484c-acf2-beb59c35086b","2024-06-28T15:03:39.506","1","1","MAHARASHTRA, TAMIL NADU, KARNATAKA, DELHI, TELANGANA"
true,"PST","2024-06-28T15:03:39.507","1","1","b830f371-f364-49b4-b8ec-3979be7e709b","2024-06-28T15:03:39.507","1","1","MAHARASHTRA"
true,"ANS","2024-06-28T15:03:39.507","1","1","6e6ed9a2-3c99-435e-b3f0-f64c7cbec671","2024-06-28T15:03:39.507","1","1","HARYANA"
true,"BER","2024-06-28T15:03:39.508","1","1","ba4a017f-c8a6-49ad-9fce-2b024e8dde71","2024-06-28T15:03:39.508","1","1","DELHI"
true,"BGS","2024-06-28T15:03:39.509","1","1","f56a6064-9e3b-4bd7-9a0e-68327013fbd9","2024-06-28T15:03:39.509","1","1","DELHI"
true,"BOD","2024-06-28T15:03:39.51","1","1","47f47bdb-8f66-4395-a054-31d864f511e7","2024-06-28T15:03:39.51","1","1","HARYANA"
true,"GRS","2024-06-28T15:03:39.511","1","1","0e62f64a-01b2-4a95-9bb7-47ad7596d308","2024-06-28T15:03:39.511","1","1","HARYANA"
true,"FTH","2024-06-28T15:03:39.512","1","1","291475c9-b385-40ea-af21-fff2790afc66","2024-06-28T15:03:39.512","1","1","TAMIL NADU"
true,"MAK","2024-06-28T15:03:39.512","1","1","0d32e74e-5690-4ab5-810f-a0b427a69632","2024-06-28T15:03:39.512","1","1","DELHI"
true,"PAX","2024-06-28T15:03:39.513","1","1","db1c89e7-c975-4f13-9279-2d5e8e0fa85b","2024-06-28T15:03:39.513","1","1","DELHI"
true,"RPX","2024-06-28T15:03:39.514","1","1","59d9f015-9466-49de-86ee-5885c0f4cadb","2024-06-28T15:03:39.514","1","1","DELHI"
true,"YSY","2024-06-28T15:03:39.515","1","1","abdb90d5-5709-42c9-b7d7-2a150c8900f5","2024-06-28T15:03:39.515","1","1","MAHARASHTRA"
true,"SYR","2024-06-28T15:03:39.516","1","1","a248fd35-00eb-4c8a-b4ef-2be57fd57259","2024-06-28T15:03:39.516","1","1","MAHARASHTRA"
true,"LOG","2024-06-28T15:03:39.517","1","1","6458c39b-89db-4f5a-9faf-73f6731eb77f","2024-06-28T15:03:39.517","1","1","DELHI"
true,"MNS","2024-06-28T15:03:39.517","1","1","f4f80ba5-6b14-43ec-958e-85dea7dd4325","2024-06-28T15:03:39.517","1","1","HARYANA"
true,"POT","2024-06-28T15:03:39.518","1","1","5135ca2d-9650-4879-a2bf-e68b322eb891","2024-06-28T15:03:39.518","1","1","KARNATAKA"
true,"BHJ","2024-06-28T15:03:39.519","1","1","51ca58f9-6f5e-402f-8ca6-ea1dfa579a52","2024-06-28T15:03:39.519","1","1","WEST BENGAL"
true,"ASE","2024-06-28T15:03:39.52","1","1","a526a121-d49b-4f4f-9984-ae53fb783672","2024-06-28T15:03:39.52","1","1","GUJARAT"
true,"VOY","2024-06-28T15:03:39.521","1","1","504d0f54-91e7-44ad-ba07-4d7adb5a7db8","2024-06-28T15:03:39.521","1","1","KARNATAKA"
true,"HMT","2024-06-28T15:03:39.522","1","1","181d19cc-2340-4da1-9c21-5ea33ecd28f5","2024-06-28T15:03:39.522","1","1","KARNATAKA"
true,"JUP","2024-06-28T15:03:39.522","1","1","4fb9948a-e14d-469f-8c05-956ee13b5ccf","2024-06-28T15:03:39.522","1","1","PUNJAB"
true,"JUV","2024-06-28T15:03:39.523","1","1","1eac0f32-e371-48c6-96b7-1fbfdd4eeb9a","2024-06-28T15:03:39.523","1","1","KARNATAKA"
true,"FST","2024-06-28T15:03:39.524","1","1","e7c1bafc-2934-4c94-bfda-c495ae26c7cf","2024-06-28T15:03:39.524","1","1","RAJASTHAN"
true,"MEN","2024-06-28T15:03:39.525","1","1","31251d9e-c268-40ab-8a44-35741e7532f8","2024-06-28T15:03:39.525","1","1","KARNATAKA"
true,"BBE","2024-06-28T15:03:39.526","1","1","873536a9-047a-4b92-a9c6-248fbb2d2e86","2024-06-28T15:03:39.526","1","1","TELANGANA"
true,"NAC","2024-06-28T15:03:39.527","1","1","eb812c3a-ceb1-4566-9c23-f02512138b95","2024-06-28T15:03:39.527","1","1","DELHI"
true,"NIK","2024-06-28T15:03:39.527","1","1","c42c49bf-1258-4559-bbc8-dbf263af2710","2024-06-28T15:03:39.527","1","1","GUJARAT"
true,"OMA","2024-06-28T15:03:39.528","1","1","f59ffb86-51d6-4ce9-a4f1-dca9391ffa4d","2024-06-28T15:03:39.528","1","1","GUJARAT"
true,"ONE","2024-06-28T15:03:39.529","1","1","2f55d4e2-b443-47f0-935c-33cc81ba5559","2024-06-28T15:03:39.529","1","1","MAHARASHTRA"
true,"PKT","2024-06-28T15:03:39.53","1","1","7811766b-e656-41c0-baf5-50183d53a092","2024-06-28T15:03:39.53","1","1","HARYANA"
true,"PBN","2024-06-28T15:03:39.53","1","1","644b41de-66ae-4717-9fbf-2a600bb4d407","2024-06-28T15:03:39.53","1","1","KARNATAKA"
true,"PBS","2024-06-28T15:03:39.531","1","1","f5200a37-71a8-4703-932a-734e1a556a24","2024-06-28T15:03:39.531","1","1","KARNATAKA"
true,"LMR","2024-06-28T15:03:39.532","1","1","c4832e4d-70ac-4fc3-a536-eceb5602b82f","2024-06-28T15:03:39.532","1","1","HARYANA"
true,"WIC","2024-06-28T15:03:39.533","1","1","d8ee05b4-a39e-41f7-b70d-1101242d75ae","2024-06-28T15:03:39.533","1","1","GUJARAT"
true,"WBO","2024-06-28T15:03:39.534","1","1","1fd3c03c-acc1-4eba-81fd-137a62ff293e","2024-06-28T15:03:39.534","1","1","UTTAR PRADESH"
true,"YAN","2024-06-28T15:03:39.534","1","1","881f6570-8f9b-4623-bd6d-bfaa123aaf81","2024-06-28T15:03:39.534","1","1","UTTAR PRADESH"
true,"ADS","2024-06-28T15:03:39.535","1","1","f386f3f7-565e-4b81-89ae-6808bfd24cc3","2024-06-28T15:03:39.535","1","1","DELHI"
true,"OMS","2024-06-28T15:03:39.536","1","1","4e58695e-374f-485e-b3fc-643a1a9fca45","2024-06-28T15:03:39.536","1","1","DELHI"
true,"QXG","2024-06-28T15:03:39.537","1","1","6688791a-5c78-40d0-bc70-4410e4be880d","2024-06-28T15:03:39.537","1","1","UTTAR PRADESH"
true,"SLS","2024-06-28T15:03:39.537","1","1","d372f5ef-cde0-4bf8-ae64-59e366813d78","2024-06-28T15:03:39.537","1","1","GUJARAT"
true,"SDP","2024-06-28T15:03:39.538","1","1","9f8f2d65-5b44-4d65-ae37-bd9452c3193d","2024-06-28T15:03:39.538","1","1","RAJASTHAN"
true,"SPY","2024-06-28T15:03:39.539","1","1","77d0b783-5c02-4ec7-874e-09c34919999e","2024-06-28T15:03:39.539","1","1","HARYANA"
true,"SHY","2024-06-28T15:03:39.54","1","1","0247701c-83f2-4ea8-84cd-e2fd2f0fe765","2024-06-28T15:03:39.54","1","1","MAHARASHTRA"
true,"SPM","2024-06-28T15:03:39.541","1","1","ab68e030-4c19-49cf-ba65-baf8dc212485","2024-06-28T15:03:39.541","1","1","DELHI"
true,"SMC","2024-06-28T15:03:39.542","1","1","8c357eb2-44d5-4575-bb61-ab0c6fef2d27","2024-06-28T15:03:39.542","1","1","DELHI"
true,"STS","2024-06-28T15:03:39.543","1","1","0afd4f55-2aa1-459c-bcdf-cfa1bca7f5a9","2024-06-28T15:03:39.543","1","1","HARYANA"
true,"NAT","2024-06-28T15:03:39.543","1","1","f2c6b6c1-fca7-4963-861f-1089515310e5","2024-06-28T15:03:39.543","1","1","KERALA"
true,"PNK","2024-06-28T15:03:39.544","1","1","a8f2dc46-ce56-49b4-aebf-68708c88fce1","2024-06-28T15:03:39.544","1","1","TAMIL NADU"
true,"TDS","2024-06-28T15:03:39.545","1","1","9c6dc562-7b38-4885-9f70-8d04bc66fef5","2024-06-28T15:03:39.545","1","1","MAHARASHTRA"
true,"VIL","2024-06-28T15:03:39.546","1","1","c558ffb9-1043-4d9a-a935-22a84be1b14d","2024-06-28T15:03:39.546","1","1","TAMIL NADU"
true,"YCL","2024-06-28T15:03:39.546","1","1","7e794a77-f591-4d76-be5d-dd23c53c85cc","2024-06-28T15:03:39.546","1","1","MADHYA PRADESH"
true,"PRO","2024-06-28T15:03:39.547","1","1","a6d34ec7-9b7f-4f88-971b-d737dc0f469c","2024-06-28T15:03:39.547","1","1","UTTAR PRADESH"
true,"MWP","2024-06-28T15:03:39.548","1","1","cfb66fa6-51df-415e-a713-deea2d906ccf","2024-06-28T15:03:39.548","1","1","MAHARASHTRA"
true,"MNM","2024-06-28T15:03:39.549","1","1","0c15691e-8df3-43dc-bae2-2752776efe65","2024-06-28T15:03:39.549","1","1","MAHARASHTRA"
true,"BBW","2024-06-28T15:03:39.55","1","1","a2d97061-99fd-40eb-b23b-e32efbb0b0e4","2024-06-28T15:03:39.55","1","1","MAHARASHTRA"
true,"ONS","2024-06-28T15:03:39.55","1","1","9c8285c6-6a42-46ef-a1eb-e5de5b49ed8d","2024-06-28T15:03:39.55","1","1","KARNATAKA"
true,"TBS","2024-06-28T15:03:39.551","1","1","48b2e7d3-33ec-42ae-967b-8b1903691b22","2024-06-28T15:03:39.551","1","1","WEST BENGAL"
true,"LHL","2024-06-28T15:03:39.552","1","1","e77382c1-9ec1-4384-8aa6-3223fbfb43b2","2024-06-28T15:03:39.552","1","1","MAHARASHTRA"
true,"SSL","2024-06-28T15:03:39.553","1","1","d8a7212c-872c-42a3-8713-73472b8cab1a","2024-06-28T15:03:39.553","1","1","GUJARAT"
true,"ANA","2024-06-28T15:03:39.554","1","1","2d944df9-8bfe-41c1-b950-b5a6aaa319d1","2024-06-28T15:03:39.554","1","1","HARYANA"
true,"ANH","2024-06-28T15:03:39.555","1","1","97492afd-609f-47f1-b1ac-1f12782d7ff3","2024-06-28T15:03:39.555","1","1","HARYANA"
true,"SDL","2024-06-28T15:03:39.555","1","1","03d9cc4b-e16d-4c9b-be08-cce16f576bc6","2024-06-28T15:03:39.555","1","1","HARYANA"
true,"AWW","2024-06-28T15:03:39.556","1","1","0b40157b-4e99-4084-b988-b1a295a32c9a","2024-06-28T15:03:39.556","1","1","MAHARASHTRA"
true,"GBS","2024-06-28T15:03:39.557","1","1","62753c66-73e6-4e6d-aef5-062b5d3a434b","2024-06-28T15:03:39.557","1","1","DELHI, HARYANA, KARNATAKA"
true,"SRC","2024-06-28T15:03:39.558","1","1","429ed07b-2e6c-44e1-aff1-7f7fc4738f3a","2024-06-28T15:03:39.558","1","1","MAHARASHTRA"
true,"SHC","2024-06-28T15:03:39.558","1","1","0f34654b-c163-4b8a-8668-c200f3115f57","2024-06-28T15:03:39.558","1","1","HARYANA"
true,"TKI","2024-06-28T15:03:39.559","1","1","a97e1d61-268d-4a2b-a384-815b18a84bac","2024-06-28T15:03:39.559","1","1","DELHI"
true,"BYJ","2024-06-28T15:03:39.56","1","1","4c991cbc-bb87-4d9b-8cfd-6c7b6b183eae","2024-06-28T15:03:39.56","1","1","KARNATAKA"
true,"MYA","2024-06-28T15:03:39.561","1","1","94b065c8-9272-40ff-aa12-b56d210eaef5","2024-06-28T15:03:39.561","1","1","TELANGANA"
true,"NAY","2024-06-28T15:03:39.562","1","1","fa13fa12-d5cb-4872-8665-e527e26d3940","2024-06-28T15:03:39.562","1","1","DAMAN & DIU"
true,"DEH","2024-06-28T15:03:39.562","1","1","19ab5761-6b96-44ac-b505-8576f079db0a","2024-06-28T15:03:39.562","1","1","MAHARASHTRA"
true,"DEM","2024-06-28T15:03:39.563","1","1","d70301e5-87f4-4e76-b0ad-03c35eec527c","2024-06-28T15:03:39.563","1","1","MAHARASHTRA"
true,"ATO","2024-06-28T15:03:39.564","1","1","2a771cba-df35-4a21-b96a-f0f6bbff9c3e","2024-06-28T15:03:39.564","1","1","KARNATAKA"
true,"BIC","2024-06-28T15:03:39.565","1","1","7942b742-bcc1-4680-9d5f-0cce6a39951a","2024-06-28T15:03:39.565","1","1","MAHARASHTRA"
true,"GNT","2024-06-28T15:03:39.566","1","1","f133d744-802e-4f7e-8ff3-e07f7ec46d13","2024-06-28T15:03:39.566","1","1","UTTAR PRADESH"
true,"HBL","2024-06-28T15:03:39.566","1","1","da11a2ee-640a-42fd-add8-31f006703bfc","2024-06-28T15:03:39.566","1","1","KARNATAKA, GUJARAT"
true,"INC","2024-06-28T15:03:39.567","1","1","998d75df-eaaf-4b55-bab5-4ad85e223716","2024-06-28T15:03:39.567","1","1","TELANGANA"
true,"JCS","2024-06-28T15:03:39.568","1","1","44e9b660-bd44-4eae-972a-34f0b20cee63","2024-06-28T15:03:39.568","1","1","KARNATAKA"
true,"LEH","2024-06-28T15:03:39.569","1","1","1ccabd71-7324-48a1-b656-0a07122559fd","2024-06-28T15:03:39.569","1","1","GUJARAT"
true,"LEV","2024-06-28T15:03:39.57","1","1","dbf366bd-823c-4a31-ad13-6c7aca4481dc","2024-06-28T15:03:39.57","1","1","GUJARAT"
true,"LKE","2024-06-28T15:03:39.57","1","1","18eb1e4d-b6b9-4d77-bbbc-8f21e0379a03","2024-06-28T15:03:39.57","1","1","TAMIL NADU"
true,"MLY","2024-06-28T15:03:39.571","1","1","09d6f12a-4a82-4da5-a9cb-b90bf9954036","2024-06-28T15:03:39.571","1","1","TAMIL NADU"
true,"SIA","2024-06-28T15:03:39.574","1","1","cb23b4f6-9e92-43bd-ae9d-defb1011ef5e","2024-06-28T15:03:39.574","1","1","UTTAR PRADESH"
true,"TIV","2024-06-28T15:03:39.575","1","1","6d371d2a-78f2-4e00-a24c-1e6cb8aaf503","2024-06-28T15:03:39.575","1","1","TAMIL NADU"
true,"KRT","2024-06-28T15:03:39.576","1","1","2b9e6f06-d76f-424d-baea-7b276b7e739f","2024-06-28T15:03:39.576","1","1","HARYANA"
true,"SMG","2024-06-28T15:03:39.577","1","1","4c35ee73-d19f-4719-82a1-8b75c1fc0dfd","2024-06-28T15:03:39.577","1","1","HARYANA"
true,"SRT","2024-06-28T15:03:39.578","1","1","d8a94c8c-b0fe-40fe-8a5f-3a2e703aec0d","2024-06-28T15:03:39.578","1","1","HARYANA"
true,"SRB","2024-06-28T15:03:39.579","1","1","5ed2298a-d81c-488d-b71d-dac26d22155f","2024-06-28T15:03:39.579","1","1","HARYANA"
true,"AIR","2024-06-28T15:03:39.579","1","1","c239cb38-68b1-49a5-9ace-d3ff0f5849c2","2024-06-28T15:03:39.579","1","1","BIHAR"
true,"BOH","2024-06-28T15:03:39.58","1","1","d94ea7ab-1295-4566-bb5c-e6fac4c52f9b","2024-06-28T15:03:39.58","1","1","MAHARASHTRA"
true,"CPA","2024-06-28T15:03:39.581","1","1","663ca06a-b37b-4d2d-8548-22aa2b858a28","2024-06-28T15:03:39.581","1","1","KARNATAKA"
true,"DIT","2024-06-28T15:03:39.582","1","1","08ec1e89-a16c-4d73-a1b6-22d0fa9868de","2024-06-28T15:03:39.582","1","1","HARYANA"
true,"GLW","2024-06-28T15:03:39.583","1","1","97970481-f4b9-4158-a060-5404f4d7096f","2024-06-28T15:03:39.583","1","1","DELHI"
true,"NIR","2024-06-28T15:03:39.583","1","1","6ca7c536-bc02-4213-b50e-69954f0cca23","2024-06-28T15:03:39.583","1","1","HARYANA"
true,"PAA","2024-06-28T15:03:39.584","1","1","798abe36-9398-45bf-bb9e-b41ff45bc41a","2024-06-28T15:03:39.584","1","1","DELHI"
true,"POW","2024-06-28T15:03:39.585","1","1","6b181e3d-c377-4bbf-bf16-67da7f31a820","2024-06-28T15:03:39.585","1","1","MAHARASHTRA"
true,"PTI","2024-06-28T15:03:39.586","1","1","c1ab9b68-3006-4d18-8258-8849578982b5","2024-06-28T15:03:39.586","1","1","WEST BENGAL"
true,"FOS","2024-06-28T15:03:39.587","1","1","a33a98ed-3526-4eb1-80f1-76ce6440cc9f","2024-06-28T15:03:39.587","1","1","TELANGANA"
true,"SIP","2024-06-28T15:03:39.588","1","1","753bdea9-6947-45be-acec-f20e5b0ca5b7","2024-06-28T15:03:39.588","1","1","UTTAR PRADESH"
true,"SKI","2024-06-28T15:03:39.588","1","1","49e1d055-d5a3-4cc7-9eee-0b93643dee72","2024-06-28T15:03:39.588","1","1","RAJASTHAN"
true,"MSP","2024-06-28T15:03:39.589","1","1","c638c4f1-3b30-49a0-8e7d-e2074f67949f","2024-06-28T15:03:39.589","1","1","WEST BENGAL"
true,"WML","2024-06-28T15:03:39.59","1","1","81a41931-17e2-4702-b1fc-5fa0a9eac622","2024-06-28T15:03:39.59","1","1","KARNATAKA"
true,"OMH","2024-06-28T15:03:39.591","1","1","4c59a103-a0ed-43f8-aa94-04b33bdfe438","2024-06-28T15:03:39.591","1","1","GUJARAT"
true,"PPJ","2024-06-28T15:03:39.592","1","1","8f960009-efbb-48eb-8e75-c2426750188e","2024-06-28T15:03:39.592","1","1","KARNATAKA"
true,"APH","2024-06-28T15:03:39.592","1","1","7775fa64-7719-4e48-9a42-4806ec8080cc","2024-06-28T15:03:39.592","1","1","MAHARASHTRA"
true,"CUL","2024-06-28T15:03:39.593","1","1","88930786-a1d1-4abe-9972-88cfe6683fdd","2024-06-28T15:03:39.593","1","1","KARNATAKA"
true,"EPO","2024-06-28T15:03:39.594","1","1","375c38cb-5c9e-42f1-a498-4ab4e80701a2","2024-06-28T15:03:39.594","1","1","HARYANA"
true,"FRK","2024-06-28T15:03:39.594","1","1","713b14d6-8ee2-4251-863f-bc6aa439df0f","2024-06-28T15:03:39.594","1","1","MAHARASHTRA"
true,"FSP","2024-06-28T15:03:39.595","1","1","5330c04c-de06-43d4-884b-932808966a63","2024-06-28T15:03:39.595","1","1","UTTAR PRADESH"
true,"ILS","2024-06-28T15:03:39.596","1","1","40ce66c4-2104-48c6-9070-77b4626f44b8","2024-06-28T15:03:39.596","1","1","MAHARASHTRA"
true,"ILQ","2024-06-28T15:03:39.597","1","1","86f98841-7359-4ee5-b9ae-a954d92b0dba","2024-06-28T15:03:39.597","1","1","MAHARASHTRA"
